name,shortname,province,city,address,phone,office,website,chairman,manager,reg_capital,setup_date,end_date,employees,main_business,org_code,credit_code
杭州慧安投资管理有限公司,慧安投资,浙江,杭州市,浙江省杭州市西湖区西溪路525号浙江大学科技园C楼401-93室,86-571-88901883,浙江省杭州市上城区南山路37号西子宾馆6号楼慧安投资,htwww.huianfund.com,沈一慧,沈一慧,1000.0,20081117,,8.0,,679898522,913301066798985223
杭州博盈投资有限公司,杭州博盈,浙江,杭州市,浙江省杭州市下城区甘长路35号101室,86-571-56683333,浙江省杭州市滨江区南环路3760号保亿大厦2506室,www.boyinginvest.com,许升宸,许升宸,1000.0,20080122,,,,670613033,
中金佳合(天津)股权投资基金管理有限公司,中金佳合投资,天津,天津市,天津市东丽区空港经济区皇冠广场3号楼科技大厦一层102-3,86-10-65051166,北京市朝阳区建国门外大街1号国贸写字楼2座36层,,刘钊,,10000.0,20110509,,17.0,,57510699X,9112011657510699X8
深圳市邦金投资管理企业(有限合伙),邦金投资,广东,深圳市,广东省深圳市前海前湾一路1号A栋201室,,广东省深圳市龙华新区民治街道星河盛世A3-2单元2005,,贺福东,,1000.0,20141013,,3.0,,319368114,
北京安泰汇银投资管理有限公司,安泰汇银投资,北京,北京市,北京市西城区锦什坊街26号恒奥中心C座306,,北京市西城区月坛南街59号新华大厦506-509,www.atwincapital.com,宣立虎,邢双双,1000.0,20110531,,5.0,,57516513X,9111010257516513XE
安徽浦发房地产投资管理有限公司,浦发房地产投资,安徽,合肥市,安徽省合肥市包河区绿地赢海大厦C座2402室,,安徽省合肥市包河区绿地赢海大厦C座2402室,www.ahpftz.com,易盼盼,,2000.0,20090831,,20.0,,694106941,913401006941069415
博道基金管理有限公司,博道基金,上海,上海市,上海市虹口区东大名路687号1幢262室,,上海市虹口区东大名路687号1幢262室,,莫泰山,沈斌,10000.0,20170612,,,,,91310109MA1G5BQ14H
上海湘禾投资有限公司,湘禾投资,上海,上海市,上海市浦东新区东方路1988号807A-1室,,上海市浦东新区东方路1988号807室,,罗林,罗林,1000.0,20130205,,4.0,,062531720,
宁波前点宝赢投资管理有限公司,前点宝赢投资,浙江,宁波市,浙江省宁波市北仑区大榭开发区永丰路128号39幢101-18室,,上海市黄浦区淮海中路222号2508室,,许瑾,,1000.0,20170816,,7.0,,MA293GLL4,91330201MA293GLL41
横琴鑫泽达资产管理有限公司,鑫泽达资产,广东,珠海市,广东省珠海市香洲区横琴新区宝华路6号105室-35805(集中办公区),,广西壮族自治区桂林市灵川县八里街锦观苑17-5,,,,1000.0,20170830,,7.0,,MA4X29WDX,91440400MA4X29WDX1
杭州易德善臻投资管理合伙企业(有限合伙),易德善臻投资,浙江,杭州市,浙江省杭州市西湖区转塘街道美院南路99号6338室,,上海市静安区上海大学延长校区内(延长路149号)文武大楼5楼,,吴绮敏,,1000.0,20170527,,9.0,,MA28TBJR8,91330106MA28TBJR8M
康立资产管理(杭州)有限公司,康立资产,浙江,杭州市,浙江省杭州市上城区钱江苑1幢4单元391室,,江苏省苏州市吴江区东太湖大道7070号亨通金融大厦701室,,,,1000.0,20161227,,9.0,,MA28L4636,91330102MA28L4636R
深圳市粤信弘基资产管理有限公司,粤信弘基资产,广东,深圳市,广东省深圳市南山区前湾一路1号A栋201室(入驻深圳市前海商务秘书,,广东省佛山市南海区桂城街道锦园路13号景兴环球大厦603室,,,,1000.0,20160114,,6.0,,359862360,91440300359862360B
首泰金信(上海)投资管理有限公司,首泰金信投资,上海,上海市,上海市闵行区金光路669号4楼B-238室,,北京市丰台区南四环西路188号总部基地十区27号楼503,,,,3000.0,20171110,,5.0,,MA1GBRHF8,91310112MA1GBRHF8J
珠海市海泽股权投资基金管理有限公司,珠海海泽基金,广东,珠海市,广东省珠海市横琴新区宝华路6号105室-3474,,广东省珠海市香洲区吉大景山路82号水湾大厦8B1,,陈星铭,,2000.0,20150527,,7.0,,337908508,91440400337908508D
江苏大丰农村商业银行股份有限公司,大丰农商银行,江苏,盐城市,江苏省盐城市大丰区金丰南大街8号,86-515-83929115,江苏省盐城市大丰区金丰南大街8号,www.dfrcb.com,卞玉叶,李纪荣,69236.3635,20051202,,680.0,"本行主营业务主要包括公司银行业务,零售银行业务,资金业务及国际业务.",782094063,91320900782094063W
杭州天衡晟投资有限公司,天衡晟投资,浙江,杭州市,浙江省杭州市滨江区长河街道星光国际广场1幢2112室,,浙江省杭州市滨江区滨康路228号万福中心A座10F,www.ths2009.com,柴新香,,1000.0,20140403,,25.0,,097603237,913301080976032374
杭州龙蠡投资管理有限公司,龙蠡投资,浙江,杭州市,浙江省杭州市西湖区求是路8号公元大厦北楼1605室,,浙江省杭州市西湖区求是路8号公元大厦北楼1605室,,王小平,,1000.0,20160204,,6.0,,,91330106MA27WWG277
北京晟视天下投资管理有限公司,晟视天下投资,北京,北京市,北京市怀柔区九渡河镇黄坎村735号03室,86-4008188866,北京市朝阳区朝外大街甲6号万通中心D座28层,www.shengshiview.com,蒋煜,蒋煜,10000.0,20131130,,34.0,,059265281,91110116059265281A
富滇银行股份有限公司,富滇银行,云南,昆明市,云南省昆明市拓东路41号,"86-871-63177139,86-871-63127374",云南省昆明市拓东路41号,www.fudian-bank.com,洪维智,杨敏,474993.6,19980803,,3538.0,,292109664,91530000292109664F
山东润富股权投资管理有限公司,润富投资,山东,济南市,山东省济南市高新区舜华路2000号舜泰广场1号楼西区3楼A3区,,山东省济南市高新区舜华路2000号舜泰广场1号楼西区3楼A3区,,薛淑敏,,1000.0,20150930,,11.0,,MA3BX1BU0,91370100MA3BX1BU0X
善境投资管理(上海)有限公司,善境投资,上海,上海市,上海市崇明县长兴镇潘园公路152号749室(上海泰和经济发展区),86-10-87567441,上海市崇明县长兴镇潘园公路152号749室(上海泰和经济发展区),www.sjinvest.cn,吴洪涛,吴洪涛,1000.0,20141212,,5.0,,324628486,
苏州海证投资管理有限公司,海证投资,江苏,苏州市,江苏省苏州市南园北路118号6-301/305/306,"86-512-86887089,86-18012781789",江苏省苏州市南园北路118号6#301/305/306,www.zgqhtzw.com,孟令军,张美玲,2000.0,20100304,,10.0,,551220552,913205085512205523
深圳天玺盛誉资本管理有限公司,天玺盛誉资本,广东,深圳市,广东省深圳市前海深港合作区前海湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司),,广东省深圳市福田区竹子林中国经贸大厦19楼D单元,,郑书彧,,5000.0,20151208,,6.0,,359445364,91440300359445364K
东方点石投资管理有限公司,东方点石投资,上海,上海市,上海市浦东新区南汇新城镇环湖西二路888号1幢1区2082室,,上海市浦东新区世纪大道1168号B座2603室,www.cosamc.com,李瑨,,5000.0,20150109,,59.0,,324408950,913101153244089504
天津合盈资产管理有限公司,合盈资产,天津,天津市,天津市和平区小白楼街湖北路16号A座222室,,天津市和平区小白楼街湖北路16号A座222室,,朱长陆,,20000.0,20121212,,7.0,,058718955,
招银国际资本管理(深圳)有限公司,招银国际资本,广东,深圳市,广东省深圳市前海深港合作区前湾一路鲤鱼门街前海深港合作区管理局综合办公楼A栋201室,,广东省深圳市福华一路投行大厦902,,许小松,,10000.0,20140326,,20.0,,094413550,914403000944135503
国投信邦(北京)资产管理有限公司,国投信邦资产,北京,北京市,北京市海淀区高里掌路1号院8号楼1单元102-002,,辽宁省沈阳市沈河区友好街10-3号2203室,,翟德元,,5000.0,20100818,,16.0,,560380574,911101085603805742
广州越声理财咨询有限公司,广州越声理财咨询,广东,广州市,广东省广州市越秀区人民北路686号708室,"86-20-26185268,86-4006780288,86-20-83808053",广东省广州市越秀区人民北路686号708室,www.yslcw.com,梁志江,,500.0,19970506,,61.0,,618505609,91440104618505609L
上海鼎缘资产管理有限公司,鼎缘资产,上海,上海市,上海市普陀区绥德路889弄3号203-52室,,上海市普陀区中山北路2000号中期大厦23楼东层东半02室,,马岚,,1000.0,20140609,,8.0,,301705063,913101073017050634
北京盛邦天使投资管理有限公司,盛邦天使投资,北京,北京市,北京市海淀区北三环西路25号2号楼1023室,,北京市海淀区海淀大街27号,,李卓桓,,3.0,20130918,,10.0,,,
珠海横琴安迪生资本管理有限公司,横琴安迪生资本,广东,珠海市,广东省珠海市横琴新区宝华路6号-105室-1085,,广东省广州市越秀区北京路2号2楼,,何世章,,2000.0,20140825,,8.0,,314826374,
东源(天津)股权投资基金管理股份有限公司,东源基金,天津,天津市,天津市东丽区东丽湖景荟路1号东丽湖总部经济大楼二层208-2室,86-10-64907920,北京市朝阳区安立路66号安丽花园C座6层,www.easternspringcapital.com,杨成义,王雪涛,15000.0,20110628,,25.0,"从事资产管理,股权投资和管理,投资咨询,财务顾问等综合性投资管理业务",578301010,91120000578301010B
深圳市信一资本投资有限公司,信一资本,广东,深圳市,广东省深圳市前海深港合作区前湾一路1号A栋201室,,广东省深圳市福田区彩田路5015号中银大厦B座21层,,曲井龙,,1000.0,20141126,,4.0,,319663201,
广东元朔投资有限公司,元朔投资,广东,广州市,广东省广州市天河区广州大道北613号525房,,广东省广州市天河区马场路富力公园28B1栋3003室,,蒋其林,,1000.0,20140428,,8.0,,304484622,91440101304484622W
浙江金企鹅投资管理有限公司,金企鹅投资,浙江,浙江省西湖区,浙江省西湖区文一西路460号文娱中心459室,,浙江省杭州市上塘路966号建华电商园4号楼301室,,石建军,,1300.0,20131101,,20.0,,082103424,
上海风蓝资产管理有限公司,风蓝资产,上海,上海市,上海市浦东新区中国(上海)自由贸易试验区北张家浜路128号604-4室,,上海市浦东新区中国(上海)自由贸易试验区北张家浜路128号604-4室,,蓝海平,,1000.0,20150721,,10.0,,350999555,
上海六鸿实业有限公司,六鸿实业,上海,上海市,上海市浦东新区老港镇老芦公路536号1幢603室,,山东省青岛市市南区香港中路8号青岛中心A塔41楼,,张峰,,3000.0,20150421,,7.0,,332559054,
嘉兴涛略投资管理有限公司,涛略投资,浙江,嘉兴市,浙江省嘉兴市南湖区广益路1319号中创电气商贸园2幢404室-8,,上海市浦东新区耀华路215号商务广场6号楼506室,,陈涛,,1000.0,20141020,,8.0,,307721179,91330402307721179L
海口农村商业银行股份有限公司,海口农商行,海南,海口市,海南省海口市龙华区滨海大道37号,86-898-65873040,海南省海口市龙华区滨海大道37号,,吴敏,,341934.0978,20100428,,,,55277512X,9146000055277512XL
北京敦博资产管理有限公司,敦博资产,北京,北京市,北京市海淀区志新东路5号3幢4层419室,,北京市海淀区志新桥东路5号3幢4层419室,,房世平,,5000.0,20141102,,10.0,,318156419,911101083181564195
北京汇金创富投资基金管理有限公司,汇金创富投资,北京,北京市,北京市海淀区农大南路1号院2号楼2层办公B-207-A044,,北京市海淀区车公庄西路甲19号华通大厦A座七层737,,张柱宏,,3000.0,20140227,,7.0,,092420810,91110108092420810E
广州市鼎时赢私募证券投资基金管理有限公司,广州市鼎时赢,广东,广州市,广东省广州市越秀区,,广东省广州市越秀区东风东路745号1501房,www.dtwin.com.cn,黄鸿进,,1000.0,20150428,,10.0,,340160940,
上海耐拓资产管理有限公司,耐拓资产,上海,上海市,上海市徐汇区天钥桥南路1128号8幢3楼3052室,,上海市徐汇区云锦路500号A座1017室,www.naituoasset.com,吴斌,,2000.0,20150327,,9.0,,332449939,91310104332449939U
上海大璨投资管理有限公司,大璨投资,上海,上海市,上海市浦东新区中国(上海)自由贸易试验区富特北路211号302部位368室,,上海市浦东新区中国(上海)自由贸易试验区富特北路211号302部位368室.,,徐一丁,,10000.0,20150918,,11.0,,35844241X,9131011535844241X0
北京拂晓投资管理有限责任公司,拂晓投资,北京,北京市,北京市密云县经济开发区西统路8号西田各庄镇政府办公楼508室-661,,北京市朝阳区朗家园18号楼2315室,www.foredawn.cn,李亚杰,,1004.0,20150303,,6.0,,330342396,91110228330342396M
武汉智信汇银资产管理有限公司,智信汇银资产,湖北,武汉市,湖北省武汉市汉南区纱帽街汉南大道,,湖北省武汉市中北路万达总部国际F座1908室,,张帆,,1000.0,20150526,,5.0,,333464938,914201133334649386
深圳信易安基金管理有限公司,信易安基金,广东,深圳市,广东省深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司),,广东省深圳市南山区高新南六道航盛科技大厦7楼71室,,钟玉林,,2000.0,20150629,,6.0,,342880060,91440300342880060X
深圳市同晟创业投资管理有限公司,同晟创投,广东,深圳市,广东省深圳市南山区科技南十二路18号长虹科技大厦10楼02单元,86-755-26525099,广东省深圳市南山区科技南十二路18号长虹科技大厦10楼02单元,,陈立北,,500.0,20090317,,2.0,,685390880,
深圳市前海七煋瓢虫股权投资管理有限公司,七煋瓢虫投资,广东,深圳市,广东省深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司),,广东省深圳市南山区侨城东路99号3层310B,,梁启杰,,500.0,20150423,,2.0,,334953661,
杭州谦颐资产管理有限公司,谦颐资产,浙江,杭州市,浙江省杭州市桐庐经济开发区梅林路699号423室,,浙江省杭州市桐庐经济开发区大源溪路106号6楼,,杨洪英,,3000.0,20151123,,3.0,,MA27WB474,91330122MA27WB4749
阳泉市郊区农村信用合作联社,阳泉市郊区农信社,山西,阳泉市,山西省阳泉市郊区泉中北路512号,86-353-5151368,山西省阳泉市郊区泉中北路512号,www.yqjqnxs.com,魏树斌,,31190.22,19950410,,,,,91140311110680684R
河南中赢致胜投资管理有限公司,中赢致胜投资,河南,郑州市,河南省郑州市金水区郑东新区祥盛街10号4号楼12层1211号,,河南省郑州市金水区农业路16号B座2309室,,张怡,,1000.0,20141112,,10.0,,317698259,91410100317698259J
国釜(上海)资产管理有限公司,国釜资产,上海,上海市,上海市普陀区中山北路3663号第269幢316室,,上海市杨浦区杨树浦路1062号滨江国际广场2号楼15A10-11室,www.shanghaiguofu.com,郭放,,50000.0,20150428,,8.0,,332685392,91310107332685392W
深圳华资资本管理有限公司,华资资本,广东,深圳市,广东省深圳市前海深港合作区前湾一路1号A栋201,,广东省深圳市罗湖区人民南路3002号国贸大厦8层,,郝龙,,3000.0,20150623,,30.0,,342830362,91440300342830362E
江苏扬州农村商业银行股份有限公司,江苏扬州农商行,江苏,扬州市,江苏省扬州市鸿大路1号,"86-514-82990333,86-514-82990315",江苏省扬州市鸿大路1号,www.yznsh.net,周仁山,方锦圣,52029.0,19960307,,877.0,,14073476X,9132100014073476XX
上海中晁投资管理有限公司,中晁投资,上海,上海市,上海市虹口区凉城路465弄60号2328室,,上海市长宁区镇宁路9号5楼,,洪亮,,1000.0,20131022,,6.0,,080070868,913101090800708686
贝莱德海外投资基金管理(上海)有限公司,贝莱德海外基金,上海,上海市,上海市浦东新区自由贸易试验区陆家嘴环路1233号汇亚大厦7楼701室,,上海市浦东新区陆家嘴环路1233号汇亚大厦701室,www.blackrock.com,CHEN Ting,,2822.0,20150827,,3.0,,350780182,91310000350780182C
杭州嘉沃投资管理有限公司,嘉沃投资,浙江,杭州市,浙江省杭州市滨江区江南大道3850号创新大厦2017室,,浙江省杭州市滨江区江南大道3850号创新大厦2017室,,傅王正,,1000.0,20151104,,5.0,,MA27W76W0,91330108MA27W76W0Q
上海波粒资产管理有限公司,波粒资产,上海,上海市,上海市浦东新区临港海洋高新技术产业化基地A0201街坊1361号,,上海市徐汇区太原路311弄3号,,於震騋,,1000.0,20150211,,4.0,,324576815,
北京满堂红投资顾问有限公司,满堂红投资,北京,北京市,北京市丰台区南三环西路91号院1号楼301-26号,,浙江省温州市鹿城区新城大道发展大厦2104-1室,www.mthtz.com,夏开双,,980.0,20090720,,20.0,,692336524,91110106692336524J
南京大慧合创创业投资管理有限公司,大慧合创投资,江苏,南京市,江苏省南京市玄武区中山路268号703室,,江苏省南京市玄武区中山路268号703室,,唐雄,,500.0,20131203,,10.0,,084172386,91320102084172386E
澳大利亚和新西兰银行(中国)有限公司,澳大利亚和新西兰银行(中国),上海,上海市,"上海市中国(上海)自由贸易试验区陆家嘴环路166号未来资产大厦15楼,17楼和12楼B单元","86-21-61696129,86-21-61696000,86-21-61696001","上海市中国(上海)自由贸易试验区陆家嘴环路166号未来资产大厦15楼,17楼和12楼B单元",www.anz.com.cn,Farhan Faruqui,YEUNG SEE MING CHRISTINE,622500.0,20100916,,,,561913643,91310000561913643B
北京创富金泰投资基金管理有限公司,创富金泰投资,北京,北京市,北京市朝阳区双桥东路10号院1号楼地下部分-1层6032,,北京市朝阳区双桥东路10号院1号楼地下部分-1层6032,,刘全,,3000.0,20150330,,4.0,,335489901,91110105335489901J
深圳市高上资本管理有限公司,高上资本,广东,深圳市,广东省深圳市前海深港合作区前湾一路1号A栋201室,,广东省深圳市福田区卓越世纪中心1号楼2406,,陈建群,,1000.0,20160107,,8.0,,359839590,914403003598395905
四川屏山农村商业银行股份有限公司,四川屏山农商行,四川,宜宾市,四川省宜宾市屏山县屏山镇金沙江大道西段232号,86-831-5721250,四川省宜宾市屏山县屏山镇金沙江大道西段232号,,罗加强,高本伦,14496.56,20070329,,,,,91511500209401358E
深圳前海嘉信资本管理有限公司,嘉信资本,广东,深圳市,广东省深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司),,广东省深圳市罗湖区深南东路5016号京基100大厦A座48楼4805,qhjxzb.com,于峰,,5000.0,20141231,,10.0,,32631590X,9144030032631590XA
上海福珍资产管理有限公司,福珍资产,上海,上海市,上海市崇明县长兴镇潘园公路152号668室,,上海市徐汇区漕溪北路18号上实大厦16G室,,汪勇,,1000.0,20140808,,10.0,,,9131023031214453XW
上海聚圣资产管理有限公司,聚圣资产,上海,上海市,上海市浦东新区泥城镇新城路2号3幢N1515室,,上海市普陀区曹杨路1040弄1号14楼北侧,,胡冰冰,,1000.0,20150508,,7.0,,34232104X,9131011534232104XU
上海文谛资产管理有限公司,文谛资产,上海,上海市,上海市浦东新区中国(上海)自由贸易试验区耀华路251号一幢一层,,北京市朝阳区太阳宫金星园15号楼1112室,,周时和,,1000.0,20160115,,8.0,,MA1K36G36,91310000MA1K36G369
深圳长欣基金管理有限公司,长欣基金,广东,深圳市,广东省深圳市南山区前海深港合作区前湾一路1号A栋201室,,广东省汕头市金平区长平路93号华乾大厦10楼之二单元,,黄永勤,,1000.0,20160114,,8.0,,359859209,914403003598592096
新余漮泰投资管理有限公司,漮泰投资,江西,新余市,江西省新余市分宜县工业园管理委员会四楼,,北京市朝阳区金桐西路10号远洋光华国际大厦A座1802室,,邹启明,,1000.0,20160906,,7.0,,MA35KD693,91360521MA35KD6930
浙江锦田投资管理有限公司,锦田投资,浙江,杭州市,浙江省杭州市滨江区西兴街道滨康路181号兴业嘉园1号楼605室,,浙江省杭州市滨江区江晖路1888号畜产大厦20层(E-F室),,陈彪,,1000.0,20160826,,14.0,,MA27YJ9T9,91330108MA27YJ9T9J
北京万亨隆投资管理有限公司,万亨隆投资,北京,北京市,北京市朝阳区望京利泽中园二区203号1层1119室,,北京市海淀区西三环北路87号6层605,,臧云川,,1200.0,20130510,,9.0,,064850645,911101050648506452
毕方(杭州)资产管理有限公司,毕方资产,浙江,杭州市,浙江省杭州市上城区美政路3号121室,,"上海市黄浦区九江路288号3104F,G",,李锋,,1000.0,20160824,,6.0,,MA27YJ6M2,91330102MA27YJ6M20
富时(厦门)资产管理有限公司,富时资产,福建,厦门市,福建省厦门市思明区自由贸易试验区厦门片区翔云一路95号运通中心605单元之一A49区,,福建省厦门市思明区塔埔东路(观音山国际商务运营中心)166号26层2601室,,陈世杰,,1000.0,20160620,,17.0,,MA3495CA7,91350200MA3495CA7L
上海能诚资产管理有限公司,能诚资产,上海,上海市,上海市奉贤区联合北路215号第1幢2575室,,上海市徐汇区漕溪北路18号上实大厦32楼F座,,邵阳,,1000.0,20150312,,10.0,,332394106,913101203323941067
上海资聪投资管理咨询有限公司,资聪投资,上海,上海市,上海市杨浦区伟德路6号504-8室,,上海市虹口区大连路1619号1808室,,刘忠鹏,,100.0,20150729,,22.0,,35104358X,9131011035104358X6
众石财富(北京)投资基金管理有限公司,众石财富基金,北京,北京市,北京市朝阳区工人体育场北路8号院2号楼19层02-2202,,北京市朝阳区工人体育场北路8号院2号楼19层02-2202,,张磊,,3000.0,20150707,,18.0,,34437564X,9111010534437564X1
浙江浙商证券资产管理有限公司,浙商资管,浙江,杭州市,浙江省杭州市下城区天水巷25号,"86-571-87901590,86-571-87901951,86-571-87901949",杭州市江干区五星路201号浙商证券大楼(原明珠国际商务中心1号楼)7楼,www.stocke.com.cn,李雪峰,楼小平,60000.0,20130418,,72.0,,066913005,91330000066913005R
上海浙通资产经营管理有限公司,浙通资产,上海,上海市,上海市长宁区中山西路933号101室,,上海市长宁区中山西路933号101室,,郑建通,,2000.0,20120627,,12.0,,598199703,91310105598199703G
深圳市同创资产管理有限公司,同创资产,广东,深圳市,广东省深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司),,广东省深圳市福田区下梅林一街一号2楼,,王晓东,陶翀富,1000.0,20130924,,10.0,,079840095,914403000798400951
青岛劲邦股权投资管理合伙企业(有限合伙),劲邦投资,山东,青岛市,山东省青岛市崂山区科苑纬一路1号国际创新园B楼2300房间,,上海市普陀区云岭东路609号1号楼13层,,,,,20140113,,8.0,,096171153,913702120961711537
达孜县嘉润九鼎投资管理有限公司,嘉润九鼎投资,西藏,拉萨市,西藏自治区拉萨市达孜县工业园区,,西藏自治区拉萨市达孜县工业园区,,康青山,,500.0,20140708,,5.0,,397686222,91540126397686222W
深圳天辅汇鑫资本管理有限公司,天辅汇鑫资本,广东,深圳市,广东省深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司),,广东省深圳市福田区石厦北二街新天世纪商务中心B栋3201室,,王跃,,1000.0,20160318,,6.0,,MA5D8RTBX,91440300MA5D8RTBXD
汇冕投资管理(上海)有限公司,汇冕投资,上海,上海市,上海市浦东新区新金桥路27号13号楼2层,,上海市浦东新区新金桥路18号2506,,邱世梁,,1000.0,20151016,,16.0,,MA1K30HH0,91310000MA1K30HHOF
深圳市前海日昇祥资产管理有限公司,日昇祥资产,广东,深圳市,广东省深圳市前海深港合作区前湾一路1号A栋201,,广东省深圳市桃园路8号田厦国际中心A3401,,郑海州,,1000.0,20140307,,5.0,,087834955,91440300087834955T
深圳市易生金投资基金管理有限公司,易生金基金,广东,深圳市,广东省深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司),,广东省广州市越秀区解放路618号府前大厦13楼04-05房,,陈志松,,1000.0,20160330,,6.0,,MA5D9NA46,91440300MA5D9NA466
深圳市世纪和众投资顾问有限公司,世纪和众投资,广东,深圳市,深圳市罗湖区红岭中路荔景大厦2609,86-755-82766449,深圳市荔景大厦2609,,陈临江,秦军宁,1000.0,20040430,,,,761968323,
深圳市善道投资管理有限公司,善道投资,广东,深圳市,广东省深圳市南山区粤海街道铜鼓路城市山谷枫叶街2A-12,,广东省深圳市南山区粤海街道铜鼓路城市山谷2A-12,,杨群勇,,1111.11,20140212,,4.0,,088278284,91440300088278284M
前海钜阵资本管理(深圳)有限公司,钜阵资本,广东,深圳市,广东省深圳市前海深港合作区前湾一路1号A栋201室,,广东省深圳市南山区科苑路15号科兴科学园A4栋1502室,,龙舫,,1250.0,20140922,,10.0,,311612987,91440300311612987F
智慧生活投资管理河北有限公司,智慧生活投资,河北,石家庄市,河北省石家庄市裕华区建华南大街215号万达广场综合写字楼B座01单元1009,,河北省石家庄市裕华区建华南大街215号万达广场综合写字楼B座01单元1009,wiselife.com.sg,康健,,1000.0,20150106,,15.0,,320189164,
深圳中盛长宏投资管理有限公司,中盛长宏投资,广东,深圳市,广东省深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司),,广东省深圳市福田区深南中路1019号万德大厦707-709室,,杨扬,,1000.0,20150806,,5.0,,349750699,91440300349750699G
海明联合能源集团中联投资管理有限公司,中联投资,河北,唐山市,河北省唐山市万达广场A座25楼2305号,,河北省唐山市万达广场A座23层,www.zltzchina.com,桑海明,,5000.0,20150601,,20.0,,33628035X,
广东龙盈资产管理有限公司,龙盈资产,广东,东莞市,广东省东莞市南城区元美路华凯广场B座1502,,广东省东莞市南城区元美路华凯广场B座1502,,伍醒念,,2000.0,20140915,,4.0,,315001438,91441900315001438N
义乌市东霖资产管理有限公司,东霖资产,浙江,金华市,浙江省金华市义乌市稠城街道宗泽路572号1幢10号,,浙江省金华市义乌市稠城街道宗泽路572号1幢10号,,盛华红,,1000.0,20150603,,8.0,,343992988,
中证城市发展(深圳)产业投资基金管理有限公司,中证城产业基金,广东,深圳市,广东省深圳市福田区中心三路8号证券大厦16楼,,广东省深圳市南山区文心五路海岸大厦东座1006单位,,邱庆,,3000.0,20140814,,12.0,,31187678X,9144030031187678XQ
上海宏羽投资管理合伙企业(普通合伙),宏羽投资,上海,上海市,上海市崇明县长兴镇潘园公路1800号2号楼8857室(上海泰和经济发展区),,上海市浦东新区东绣路999弄8号803室,www.hy-funds.com,,,,20120531,,5.0,,59648034X,9131023059648034XC
湖北长江产业(股权)投资基金管理有限公司,长江产业投资,湖北,武汉市,湖北省武汉市东湖开发区高新大道999号,,湖北省武汉市江汉区建设大道568号新世界国贸大厦4303,www.yangtzefund.com,陈立新,赵剑华,1000.0,20121015,,14.0,,055703002,914201000557030023
浙江财赞股权投资基金有限公司,盈资投资,上海,上海市,上海市浦东新区中国(上海)自由贸易试验区华申路219号3幢一层31018部位,,上海市浦东新区中国(上海)自由贸易试验区华申路219号3幢一层31018部位,,周龙萍,,10000.0,20150605,,10.0,,342307168,
北京富驰瑞丰投资管理有限公司,富驰瑞丰投资,北京,北京市,北京市海淀区中关村东路18号1号楼11层C-1208-040号,,,,东庆杰,,2000.0,20140430,,,,,
广州兴烨胜投资有限公司,兴烨胜投资,广东,广州市,广东省广州市天河区龙口西路1号1305室,,广东省广州市天河区龙口西路1号1305房,,杨成超,,1000.0,20150619,,6.0,,347441606,91440106347441606M
广东北大潮建资产管理有限公司,北大潮建资产,广东,广州市,广东省广州市天河区珠江新城华夏路16号富力盈凯3205-06,,广东省广州市天河区珠江新城华夏路16号富力盈凯3205-06,,郑建智,,1000.0,20150709,,8.0,,34743668X,9144010134743668X9
深圳前海博后资产管理有限公司,博后资产,广东,深圳市,广东省深圳市前海深港合作区前湾一路A栋201室(入驻深圳市前海商务秘书有限公司),,广东省佛山市南海区南平西路13号承业大厦1013房,,林海平,,1000.0,20131204,,8.0,,085705157,
上海混沌道然资产管理有限公司,混沌道然资产,上海,上海市,上海市浦东新区浦东大道2123号3层3105室,"86-21-60457358,86-21-61089827",上海市浦东新区浦东新区浦电路407号1楼,www.chaoschina.com,王歆,,7700.0,20070413,,24.0,,660769421,91310115660769421N
上海积幂投资管理有限公司,积幂投资,上海,上海市,上海市崇明县堡镇南路58号14幢1楼105-8室,,上海市浦东新区东方路69号9层902-904室,,陈楝,,5000.0,20140428,,8.0,,301331081,91310115301331081J
上海霖钧投资管理有限公司,霖钧投资,上海,上海市,上海市虹口区广纪路173号1001-1007室112D,,上海市浦东新区锦康路308号陆家嘴世纪金融广场6号楼1703B,,贺轶,,1000.0,20150814,,7.0,,351120776,913101093511207769
上海随势投资有限公司,随势投资,上海,上海市,上海市浦东新区乳山路227号3号楼D-665室,,上海市浦东新区花园石桥路33号1502室,,陈国武,,1000.0,20090729,,,,692905221,91310115692905221P
天津泰瑞资产管理有限公司,泰瑞资产,天津,天津市,"天津市南开区长江道与南开三马路交口融汇广场1-1,2,3-1011",,天津市南开区天津市南开区西马路富力大厦405,,韩俊明,,1000.0,20140718,,6.0,,30075033X,9112010430075033XA
杭州吾牛投资管理有限公司,吾牛投资,浙江,杭州市,浙江省杭州市江干区宏程国际大厦903室B,,浙江省杭州市江干区宏程国际大厦903室B,,高晶,,1000.0,20150428,,7.0,,341791031,91330102341791031U
